17/01/2016,5,29000,0
17/01/2016,5.5,28600,0
17/01/2016,6,29600,0
17/01/2016,6.5,28200,0
17/01/2016,7,28800,0
17/01/2016,7.5,29600,0
17/01/2016,8,29800,0
17/01/2016,8.5,29800,0
17/01/2016,9,28600,0
17/01/2016,9.5,29000,0
17/01/2016,10,32000,0
17/01/2016,10.5,32200,0
17/01/2016,11,28800,0
17/01/2016,11.5,28400,0
17/01/2016,12,30400,0
17/01/2016,12.5,31000,0
17/01/2016,13,32600,0
17/01/2016,13.5,31400,0
17/01/2016,14,35400,0
17/01/2016,14.5,30000,0
17/01/2016,15,31200,0
17/01/2016,15.5,31400,0
17/01/2016,16,32600,0
17/01/2016,16.5,29600,0
17/01/2016,17,29000,0
17/01/2016,17.5,30200,0
17/01/2016,18,30400,0
17/01/2016,18.5,33200,0
17/01/2016,19,36000,0
17/01/2016,19.5,30400,0
17/01/2016,20,29200,0
17/01/2016,20.5,29400,0
17/01/2016,21,29600,0
17/01/2016,21.5,29800,0
17/01/2016,22,31200,0
17/01/2016,22.5,29600,0
17/01/2016,23,28600,0
17/01/2016,23.5,28600,0
18/01/2016,0,28400,0
18/01/2016,0.5,28400,0
18/01/2016,1,28800,0
18/01/2016,1.5,28200,0
18/01/2016,2,28600,0
18/01/2016,2.5,28400,0
18/01/2016,3,31200,0
18/01/2016,3.5,28600,0
18/01/2016,4,28400,0
18/01/2016,4.5,28600,0
18/01/2016,5,28400,0
18/01/2016,5.5,29200,0
18/01/2016,6,29200,0
18/01/2016,6.5,31400,0
18/01/2016,7,33400,0
18/01/2016,7.5,37200,0
18/01/2016,8,42400,0
18/01/2016,8.5,62400,0
18/01/2016,9,66200,0
18/01/2016,9.5,65200,0
18/01/2016,10,59800,0
18/01/2016,10.5,55000,0
18/01/2016,11,57000,0
18/01/2016,11.5,50000,0
18/01/2016,12,54400,0
18/01/2016,12.5,56600,0
18/01/2016,13,44800,0
18/01/2016,13.5,47000,0
18/01/2016,14,50800,0
18/01/2016,14.5,49200,0
18/01/2016,15,49600,0
18/01/2016,15.5,53800,0
18/01/2016,16,57400,0
18/01/2016,16.5,58800,0
18/01/2016,17,57800,0
18/01/2016,17.5,50400,0
18/01/2016,18,42400,0
18/01/2016,18.5,40000,0
18/01/2016,19,34000,0
18/01/2016,19.5,33800,0
18/01/2016,20,35200,0
18/01/2016,20.5,33000,0
18/01/2016,21,31200,0
18/01/2016,21.5,30200,0
18/01/2016,22,29000,0
18/01/2016,22.5,30800,0
18/01/2016,23,29000,0
18/01/2016,23.5,28600,0
19/01/2016,0,29000,0
19/01/2016,0.5,28600,0
19/01/2016,1,28600,0
19/01/2016,1.5,28400,0
19/01/2016,2,28600,0
19/01/2016,2.5,28600,0
19/01/2016,3,28600,0
19/01/2016,3.5,30400,0
19/01/2016,4,28600,0
19/01/2016,4.5,28600,0
19/01/2016,5,28400,0
19/01/2016,5.5,30200,0
19/01/2016,6,31200,0
19/01/2016,6.5,31200,0
19/01/2016,7,33000,0
19/01/2016,7.5,37400,0
19/01/2016,8,41200,0
19/01/2016,8.5,50600,0
19/01/2016,9,54200,0
19/01/2016,9.5,63600,0
19/01/2016,10,64600,0
19/01/2016,10.5,62200,0
19/01/2016,11,57200,0
19/01/2016,11.5,55000,0
19/01/2016,12,60400,0
19/01/2016,12.5,62000,0
19/01/2016,13,55800,0
19/01/2016,13.5,52200,0
19/01/2016,14,50400,0
19/01/2016,14.5,47000,0
19/01/2016,15,51400,0
19/01/2016,15.5,58600,0
19/01/2016,16,61600,0
19/01/2016,16.5,59600,0
19/01/2016,17,61600,0
19/01/2016,17.5,53200,0
19/01/2016,18,46200,0
19/01/2016,18.5,40600,0
19/01/2016,19,37600,0
19/01/2016,19.5,35800,0
19/01/2016,20,36200,0
19/01/2016,20.5,33800,0
19/01/2016,21,29200,0
19/01/2016,21.5,29600,0
19/01/2016,22,29000,0
19/01/2016,22.5,32000,0
19/01/2016,23,29000,0
19/01/2016,23.5,29000,0
20/01/2016,0,28400,0
20/01/2016,0.5,29000,0
20/01/2016,1,28600,0
20/01/2016,1.5,29600,0
20/01/2016,2,28800,0
20/01/2016,2.5,31200,0
20/01/2016,3,28400,0
20/01/2016,3.5,29000,0
20/01/2016,4,30800,0
20/01/2016,4.5,28600,0
20/01/2016,5,31000,0
20/01/2016,5.5,30200,0
20/01/2016,6,29600,0
20/01/2016,6.5,30400,0
20/01/2016,7,34000,0
20/01/2016,7.5,39000,0
20/01/2016,8,55400,0
20/01/2016,8.5,56400,0
20/01/2016,9,57000,0
20/01/2016,9.5,56800,0
20/01/2016,10,51000,0
